timestamp,ghi
2015-01-21 03:57:00,0.0
2015-01-21 03:57:30,0.0
2015-01-21 03:58:00,0.0
2015-01-21 03:58:30,0.0
2015-01-21 03:59:00,0.0
2015-01-21 03:59:30,0.0
2015-01-21 04:00:00,0.0
2015-01-21 04:00:30,0.0
2015-01-21 04:01:00,0.0
2015-01-21 04:01:30,0.0
2015-01-21 04:02:00,0.0
2015-01-21 04:02:30,0.0
2015-01-21 04:03:00,0.0
2015-01-21 04:03:30,0.0
2015-01-21 04:04:00,0.0
2015-01-21 04:04:30,0.0
2015-01-21 04:05:00,0.0
2015-01-21 04:05:30,0.0
2015-01-21 04:06:00,0.0
2015-01-21 04:06:30,0.0
2015-01-21 04:07:00,0.0
2015-01-21 04:07:30,0.0
2015-01-21 04:08:00,0.0
2015-01-21 04:08:30,0.0
2015-01-21 04:09:00,0.0
2015-01-21 04:09:30,0.0
2015-01-21 04:10:00,0.0
2015-01-21 04:10:30,0.0
2015-01-21 04:11:00,0.0
2015-01-21 04:11:30,0.0
2015-01-21 04:12:00,0.0
2015-01-21 04:12:30,0.0
2015-01-21 04:13:00,0.0
2015-01-21 04:13:30,0.0
2015-01-21 04:14:00,0.0
2015-01-21 04:14:30,0.0
2015-01-21 04:15:00,0.0
2015-01-21 04:15:30,0.0
2015-01-21 04:16:00,0.0
2015-01-21 04:16:30,0.0
2015-01-21 04:17:00,0.0
2015-01-21 04:17:30,0.0
2015-01-21 04:18:00,0.0
2015-01-21 04:18:30,0.0
2015-01-21 04:19:00,0.0
2015-01-21 04:19:30,0.0
2015-01-21 04:20:00,0.0
2015-01-21 04:20:30,0.0
2015-01-21 04:21:00,0.0
2015-01-21 04:21:30,0.0
2015-01-21 04:22:00,0.0
2015-01-21 04:22:30,0.0
2015-01-21 04:23:00,0.0
2015-01-21 04:23:30,0.0
2015-01-21 04:24:00,0.0
2015-01-21 04:24:30,0.0
2015-01-21 04:25:00,0.0
2015-01-21 04:25:30,0.0
2015-01-21 04:26:00,0.0
2015-01-21 04:26:30,0.0
2015-01-21 04:27:00,0.0
2015-01-21 04:27:30,0.0
2015-01-21 04:28:00,0.0
2015-01-21 04:28:30,0.0
2015-01-21 04:29:00,0.0
2015-01-21 04:29:30,0.0
2015-01-21 04:30:00,0.0
2015-01-21 04:30:30,0.0
2015-01-21 04:31:00,0.0
2015-01-21 04:31:30,0.0
2015-01-21 04:32:00,0.0
2015-01-21 04:32:30,0.0
2015-01-21 04:33:00,0.0
2015-01-21 04:33:30,0.0
2015-01-21 04:34:00,0.0
2015-01-21 04:34:30,0.0
2015-01-21 04:35:00,0.0
2015-01-21 04:35:30,0.0
2015-01-21 04:36:00,0.0
2015-01-21 04:36:30,0.0
2015-01-21 04:37:00,0.0
2015-01-21 04:37:30,0.0
2015-01-21 04:38:00,0.0
2015-01-21 04:38:30,0.0
2015-01-21 04:39:00,0.0
2015-01-21 04:39:30,0.0
2015-01-21 04:40:00,0.0
2015-01-21 04:40:30,0.0
2015-01-21 04:41:00,0.0
2015-01-21 04:41:30,0.0
2015-01-21 04:42:00,0.0
2015-01-21 04:42:30,0.0
2015-01-21 04:43:00,0.0
2015-01-21 04:43:30,0.0
2015-01-21 04:44:00,0.0
2015-01-21 04:44:30,0.0
2015-01-21 04:45:00,0.0
2015-01-21 04:45:30,0.0
2015-01-21 04:46:00,0.0
2015-01-21 04:46:30,0.0
2015-01-21 04:47:00,0.0
2015-01-21 04:47:30,0.0
2015-01-21 04:48:00,0.0
2015-01-21 04:48:30,0.0
2015-01-21 04:49:00,0.0
2015-01-21 04:49:30,0.0
2015-01-21 04:50:00,0.0
2015-01-21 04:50:30,0.0
2015-01-21 04:51:00,0.0
2015-01-21 04:51:30,0.0
2015-01-21 04:52:00,0.0
2015-01-21 04:52:30,0.0
2015-01-21 04:53:00,0.0
2015-01-21 04:53:30,0.0
2015-01-21 04:54:00,0.0
2015-01-21 04:54:30,0.0
2015-01-21 04:55:00,0.0
2015-01-21 04:55:30,0.0
2015-01-21 04:56:00,0.0
2015-01-21 04:56:30,0.0
2015-01-21 04:57:00,0.0
2015-01-21 04:57:30,0.0
2015-01-21 04:58:00,0.0
2015-01-21 04:58:30,0.0
2015-01-21 04:59:00,0.0
2015-01-21 04:59:30,0.0
2015-01-21 05:00:00,0.0
2015-01-21 05:00:30,0.0
2015-01-21 05:01:00,0.0
2015-01-21 05:01:30,0.0
2015-01-21 05:02:00,0.0
2015-01-21 05:02:30,0.0
2015-01-21 05:03:00,0.0
2015-01-21 05:03:30,0.0
2015-01-21 05:04:00,0.0
2015-01-21 05:04:30,0.0
2015-01-21 05:05:00,0.0
2015-01-21 05:05:30,0.0
2015-01-21 05:06:00,0.0
2015-01-21 05:06:30,0.0
2015-01-21 05:07:00,0.0
2015-01-21 05:07:30,0.0
2015-01-21 05:08:00,0.0
2015-01-21 05:08:30,0.0
2015-01-21 05:09:00,0.0
2015-01-21 05:09:30,0.0
2015-01-21 05:10:00,0.0
2015-01-21 05:10:30,0.0
2015-01-21 05:11:00,0.0
2015-01-21 05:11:30,0.0
2015-01-21 05:12:00,0.0
2015-01-21 05:12:30,0.0
2015-01-21 05:13:00,0.0
2015-01-21 05:13:30,0.0
2015-01-21 05:14:00,0.0
2015-01-21 05:14:30,0.0
2015-01-21 05:15:00,0.0
2015-01-21 05:15:30,0.0
2015-01-21 05:16:00,0.0
2015-01-21 05:16:30,0.0
2015-01-21 05:17:00,0.0
2015-01-21 05:17:30,0.0
2015-01-21 05:18:00,0.0
2015-01-21 05:18:30,0.0
2015-01-21 05:19:00,0.0
2015-01-21 05:19:30,0.0
2015-01-21 05:20:00,0.0
2015-01-21 05:20:30,0.0
2015-01-21 05:21:00,0.0
2015-01-21 05:21:30,0.0
2015-01-21 05:22:00,0.0
2015-01-21 05:22:30,0.0
2015-01-21 05:23:00,0.0
2015-01-21 05:23:30,0.0
2015-01-21 05:24:00,0.0
2015-01-21 05:24:30,0.0
2015-01-21 05:25:00,0.0
2015-01-21 05:25:30,0.0
2015-01-21 05:26:00,0.0
2015-01-21 05:26:30,0.0
2015-01-21 05:27:00,0.0
2015-01-21 05:27:30,0.0
2015-01-21 05:28:00,0.0
2015-01-21 05:28:30,0.0
2015-01-21 05:29:00,0.0
2015-01-21 05:29:30,0.0
2015-01-21 05:30:00,0.0
2015-01-21 05:30:30,0.0
2015-01-21 05:31:00,0.0
2015-01-21 05:31:30,0.0
2015-01-21 05:32:00,0.0
2015-01-21 05:32:30,0.0
2015-01-21 05:33:00,0.0
2015-01-21 05:33:30,0.0
2015-01-21 05:34:00,0.0
2015-01-21 05:34:30,0.0
2015-01-21 05:35:00,0.0
2015-01-21 05:35:30,0.0
2015-01-21 05:36:00,0.0
2015-01-21 05:36:30,0.0
2015-01-21 05:37:00,0.0
2015-01-21 05:37:30,0.0
2015-01-21 05:38:00,0.0
2015-01-21 05:38:30,0.0
2015-01-21 05:39:00,0.0
2015-01-21 05:39:30,0.0
2015-01-21 05:40:00,0.0
2015-01-21 05:40:30,0.0
2015-01-21 05:41:00,0.0
2015-01-21 05:41:30,0.0
2015-01-21 05:42:00,0.0
2015-01-21 05:42:30,0.0
2015-01-21 05:43:00,0.0
2015-01-21 05:43:30,0.0
2015-01-21 05:44:00,0.0
2015-01-21 05:44:30,0.0
2015-01-21 05:45:00,0.0
2015-01-21 05:45:30,0.0
2015-01-21 05:46:00,0.0
2015-01-21 05:46:30,0.0
2015-01-21 05:47:00,0.0
2015-01-21 05:47:30,0.0
2015-01-21 05:48:00,0.0
2015-01-21 05:48:30,0.0
2015-01-21 05:49:00,0.0
2015-01-21 05:49:30,0.0
2015-01-21 05:50:00,0.0
2015-01-21 05:50:30,0.0
2015-01-21 05:51:00,0.0
2015-01-21 05:51:30,0.0
2015-01-21 05:52:00,0.0
2015-01-21 05:52:30,0.0
2015-01-21 05:53:00,0.0
2015-01-21 05:53:30,0.0
2015-01-21 05:54:00,0.0
2015-01-21 05:54:30,0.0
2015-01-21 05:55:00,0.0
2015-01-21 05:55:30,0.0
2015-01-21 05:56:00,0.0
2015-01-21 05:56:30,0.0
2015-01-21 05:57:00,0.0
2015-01-21 05:57:30,0.0
2015-01-21 05:58:00,0.0
2015-01-21 05:58:30,0.0
2015-01-21 05:59:00,0.0
2015-01-21 05:59:30,0.0
2015-01-21 06:00:00,0.0
2015-01-21 06:00:30,0.0
2015-01-21 06:01:00,0.0
2015-01-21 06:01:30,0.0
2015-01-21 06:02:00,0.0
2015-01-21 06:02:30,0.0
2015-01-21 06:03:00,0.0
2015-01-21 06:03:30,0.0
2015-01-21 06:04:00,0.0
2015-01-21 06:04:30,0.0
2015-01-21 06:05:00,0.0
2015-01-21 06:05:30,0.0
2015-01-21 06:06:00,0.0
2015-01-21 06:06:30,0.0
2015-01-21 06:07:00,0.0
2015-01-21 06:07:30,0.0
2015-01-21 06:08:00,0.0
2015-01-21 06:08:30,0.0
2015-01-21 06:09:00,0.0
2015-01-21 06:09:30,0.0
2015-01-21 06:10:00,0.0
2015-01-21 06:10:30,0.0
2015-01-21 06:11:00,0.0
2015-01-21 06:11:30,0.0
2015-01-21 06:12:00,0.0
2015-01-21 06:12:30,0.0
2015-01-21 06:13:00,0.0
2015-01-21 06:13:30,0.0
2015-01-21 06:14:00,0.0
2015-01-21 06:14:30,0.0
2015-01-21 06:15:00,0.0
2015-01-21 06:15:30,0.0
2015-01-21 06:16:00,0.0
2015-01-21 06:16:30,0.0
2015-01-21 06:17:00,0.0
2015-01-21 06:17:30,0.0
2015-01-21 06:18:00,0.0
2015-01-21 06:18:30,0.0
2015-01-21 06:19:00,0.0
2015-01-21 06:19:30,0.0
2015-01-21 06:20:00,0.0
2015-01-21 06:20:30,0.0
2015-01-21 06:21:00,0.0
2015-01-21 06:21:30,0.0
2015-01-21 06:22:00,0.0
2015-01-21 06:22:30,0.0
2015-01-21 06:23:00,0.0
2015-01-21 06:23:30,0.0
2015-01-21 06:24:00,0.0
2015-01-21 06:24:30,0.0
2015-01-21 06:25:00,0.0
2015-01-21 06:25:30,0.0
2015-01-21 06:26:00,0.0
2015-01-21 06:26:30,0.0
2015-01-21 06:27:00,0.0
2015-01-21 06:27:30,0.0
2015-01-21 06:28:00,0.0
2015-01-21 06:28:30,0.0
2015-01-21 06:29:00,0.0
2015-01-21 06:29:30,0.0
2015-01-21 06:30:00,0.0
2015-01-21 06:30:30,0.0
2015-01-21 06:31:00,0.0
2015-01-21 06:31:30,0.0
2015-01-21 06:32:00,0.0
2015-01-21 06:32:30,0.0
2015-01-21 06:33:00,0.0
2015-01-21 06:33:30,0.0
2015-01-21 06:34:00,0.0
2015-01-21 06:34:30,0.0
2015-01-21 06:35:00,0.0
2015-01-21 06:35:30,0.0
2015-01-21 06:36:00,0.0
2015-01-21 06:36:30,0.0
2015-01-21 06:37:00,0.0
2015-01-21 06:37:30,0.0
2015-01-21 06:38:00,0.0
2015-01-21 06:38:30,0.0
2015-01-21 06:39:00,0.0
2015-01-21 06:39:30,0.0
2015-01-21 06:40:00,0.0
2015-01-21 06:40:30,0.0
2015-01-21 06:41:00,0.0
2015-01-21 06:41:30,0.0
2015-01-21 06:42:00,0.0
2015-01-21 06:42:30,0.0
2015-01-21 06:43:00,0.0
2015-01-21 06:43:30,0.0
2015-01-21 06:44:00,0.0
2015-01-21 06:44:30,0.0
2015-01-21 06:45:00,0.0
2015-01-21 06:45:30,0.0
2015-01-21 06:46:00,0.0
2015-01-21 06:46:30,0.0
2015-01-21 06:47:00,0.0
2015-01-21 06:47:30,0.0
2015-01-21 06:48:00,0.0
2015-01-21 06:48:30,0.0
2015-01-21 06:49:00,0.0
2015-01-21 06:49:30,0.0
2015-01-21 06:50:00,0.0
2015-01-21 06:50:30,0.0
2015-01-21 06:51:00,0.0
2015-01-21 06:51:30,0.0
2015-01-21 06:52:00,0.0
2015-01-21 06:52:30,0.0
2015-01-21 06:53:00,0.0
2015-01-21 06:53:30,0.0
2015-01-21 06:54:00,0.0
2015-01-21 06:54:30,0.0
2015-01-21 06:55:00,0.0
2015-01-21 06:55:30,0.0
2015-01-21 06:56:00,0.0
2015-01-21 06:56:30,0.0
2015-01-21 06:57:00,0.0
2015-01-21 06:57:30,0.0
2015-01-21 06:58:00,0.0
2015-01-21 06:58:30,0.0
2015-01-21 06:59:00,0.0
2015-01-21 06:59:30,0.0
2015-01-21 07:00:00,0.0
2015-01-21 07:00:30,0.0
2015-01-21 07:01:00,0.0
2015-01-21 07:01:30,0.0
2015-01-21 07:02:00,0.0
2015-01-21 07:02:30,0.0
2015-01-21 07:03:00,0.0
2015-01-21 07:03:30,0.0
2015-01-21 07:04:00,0.0
2015-01-21 07:04:30,0.0
2015-01-21 07:05:00,0.0
2015-01-21 07:05:30,0.0
2015-01-21 07:06:00,0.0
2015-01-21 07:06:30,0.0
2015-01-21 07:07:00,0.0
2015-01-21 07:07:30,0.0
2015-01-21 07:08:00,0.0
2015-01-21 07:08:30,0.0
2015-01-21 07:09:00,0.0
2015-01-21 07:09:30,0.0
2015-01-21 07:10:00,0.0
2015-01-21 07:10:30,0.0
2015-01-21 07:11:00,0.0
2015-01-21 07:11:30,0.0
2015-01-21 07:12:00,0.0
2015-01-21 07:12:30,0.0
2015-01-21 07:13:00,0.0
2015-01-21 07:13:30,0.0
2015-01-21 07:14:00,0.0
2015-01-21 07:14:30,0.0
2015-01-21 07:15:00,0.0
2015-01-21 07:15:30,0.0
2015-01-21 07:16:00,0.0
2015-01-21 07:16:30,0.0
2015-01-21 07:17:00,0.0
2015-01-21 07:17:30,0.0
2015-01-21 07:18:00,0.0
2015-01-21 07:18:30,0.0
2015-01-21 07:19:00,0.0
2015-01-21 07:19:30,0.0
2015-01-21 07:20:00,0.0
2015-01-21 07:20:30,0.0
2015-01-21 07:21:00,0.0
2015-01-21 07:21:30,0.0
2015-01-21 07:22:00,0.0
2015-01-21 07:22:30,0.0
2015-01-21 07:23:00,0.0
2015-01-21 07:23:30,0.0
2015-01-21 07:24:00,0.0
2015-01-21 07:24:30,0.0
2015-01-21 07:25:00,0.0
2015-01-21 07:25:30,0.0
2015-01-21 07:26:00,0.0
2015-01-21 07:26:30,0.0
2015-01-21 07:27:00,0.0
2015-01-21 07:27:30,0.0
2015-01-21 07:28:00,0.0
2015-01-21 07:28:30,0.0
2015-01-21 07:29:00,0.0
2015-01-21 07:29:30,0.0
2015-01-21 07:30:00,0.0
2015-01-21 07:30:30,0.0
2015-01-21 07:31:00,0.0
2015-01-21 07:31:30,0.0
2015-01-21 07:32:00,0.0
2015-01-21 07:32:30,0.0
2015-01-21 07:33:00,0.0
2015-01-21 07:33:30,0.0
2015-01-21 07:34:00,0.0
2015-01-21 07:34:30,0.0
2015-01-21 07:35:00,0.0
2015-01-21 07:35:30,0.0
2015-01-21 07:36:00,0.0
2015-01-21 07:36:30,0.0
2015-01-21 07:37:00,0.0
2015-01-21 07:37:30,0.0
2015-01-21 07:38:00,0.0
2015-01-21 07:38:30,0.0
2015-01-21 07:39:00,0.0
2015-01-21 07:39:30,0.0
2015-01-21 07:40:00,0.0
2015-01-21 07:40:30,0.0
2015-01-21 07:41:00,0.0
2015-01-21 07:41:30,0.0
2015-01-21 07:42:00,0.0
2015-01-21 07:42:30,0.0
2015-01-21 07:43:00,0.0
2015-01-21 07:43:30,0.0
2015-01-21 07:44:00,0.0
2015-01-21 07:44:30,0.0
2015-01-21 07:45:00,0.0
2015-01-21 07:45:30,0.0
2015-01-21 07:46:00,0.0
2015-01-21 07:46:30,0.0
2015-01-21 07:47:00,0.0
2015-01-21 07:47:30,0.0
2015-01-21 07:48:00,0.0
2015-01-21 07:48:30,0.0
2015-01-21 07:49:00,0.0
2015-01-21 07:49:30,0.0
2015-01-21 07:50:00,0.0
2015-01-21 07:50:30,0.0
2015-01-21 07:51:00,0.0
2015-01-21 07:51:30,0.0
2015-01-21 07:52:00,0.0
2015-01-21 07:52:30,0.0
2015-01-21 07:53:00,0.0
2015-01-21 07:53:30,0.0
2015-01-21 07:54:00,0.0
2015-01-21 07:54:30,0.0
2015-01-21 07:55:00,0.0
2015-01-21 07:55:30,0.0
2015-01-21 07:56:00,0.0
2015-01-21 07:56:30,0.0
2015-01-21 07:57:00,0.0
2015-01-21 07:57:30,0.0
2015-01-21 07:58:00,0.0
2015-01-21 07:58:30,0.0
2015-01-21 07:59:00,0.0
2015-01-21 07:59:30,0.0
2015-01-21 08:00:00,0.0
2015-01-21 08:00:30,0.0
2015-01-21 08:01:00,0.0
2015-01-21 08:01:30,0.0
2015-01-21 08:02:00,0.0
2015-01-21 08:02:30,0.0
2015-01-21 08:03:00,0.0
2015-01-21 08:03:30,0.0
2015-01-21 08:04:00,0.0
2015-01-21 08:04:30,0.0
2015-01-21 08:05:00,0.0
2015-01-21 08:05:30,0.0
2015-01-21 08:06:00,0.0
2015-01-21 08:06:30,0.0
2015-01-21 08:07:00,0.0
2015-01-21 08:07:30,0.0
2015-01-21 08:08:00,0.0
2015-01-21 08:08:30,0.0
2015-01-21 08:09:00,0.0
2015-01-21 08:09:30,0.0
2015-01-21 08:10:00,0.0
2015-01-21 08:10:30,0.0
2015-01-21 08:11:00,0.0
2015-01-21 08:11:30,0.0
2015-01-21 08:12:00,0.0
2015-01-21 08:12:30,0.0
2015-01-21 08:13:00,0.0
2015-01-21 08:13:30,0.0
2015-01-21 08:14:00,0.0
2015-01-21 08:14:30,0.0
2015-01-21 08:15:00,0.0
2015-01-21 08:15:30,0.0
2015-01-21 08:16:00,0.0
2015-01-21 08:16:30,0.0
2015-01-21 08:17:00,0.0
2015-01-21 08:17:30,0.0
2015-01-21 08:18:00,0.0
2015-01-21 08:18:30,0.0
2015-01-21 08:19:00,0.0
2015-01-21 08:19:30,0.0
2015-01-21 08:20:00,0.0
2015-01-21 08:20:30,0.0
2015-01-21 08:21:00,0.0
2015-01-21 08:21:30,0.0
2015-01-21 08:22:00,0.0
2015-01-21 08:22:30,0.0
2015-01-21 08:23:00,0.0
2015-01-21 08:23:30,0.0
2015-01-21 08:24:00,0.0
2015-01-21 08:24:30,0.0
2015-01-21 08:25:00,0.0
2015-01-21 08:25:30,0.0
2015-01-21 08:26:00,0.0
2015-01-21 08:26:30,0.0
2015-01-21 08:27:00,0.0
2015-01-21 08:27:30,0.0
2015-01-21 08:28:00,0.0
2015-01-21 08:28:30,0.0
2015-01-21 08:29:00,0.0
2015-01-21 08:29:30,0.0
2015-01-21 08:30:00,0.0
2015-01-21 08:30:30,0.0
2015-01-21 08:31:00,0.0
2015-01-21 08:31:30,0.0
2015-01-21 08:32:00,0.0
2015-01-21 08:32:30,0.0
2015-01-21 08:33:00,0.0
2015-01-21 08:33:30,0.0
2015-01-21 08:34:00,0.0
2015-01-21 08:34:30,0.0
2015-01-21 08:35:00,0.0
2015-01-21 08:35:30,0.0
2015-01-21 08:36:00,0.0
2015-01-21 08:36:30,0.0
2015-01-21 08:37:00,0.0
2015-01-21 08:37:30,0.0
2015-01-21 08:38:00,0.0
2015-01-21 08:38:30,0.0
2015-01-21 08:39:00,0.0
2015-01-21 08:39:30,0.0
2015-01-21 08:40:00,0.0
2015-01-21 08:40:30,0.0
2015-01-21 08:41:00,0.0
2015-01-21 08:41:30,0.0
2015-01-21 08:42:00,0.0
2015-01-21 08:42:30,0.0
2015-01-21 08:43:00,0.0
2015-01-21 08:43:30,0.0
2015-01-21 08:44:00,0.0
2015-01-21 08:44:30,0.0
2015-01-21 08:45:00,0.0
2015-01-21 08:45:30,0.0
2015-01-21 08:46:00,0.0
2015-01-21 08:46:30,0.0
2015-01-21 08:47:00,0.0
2015-01-21 08:47:30,0.0
2015-01-21 08:48:00,0.0
2015-01-21 08:48:30,0.0
2015-01-21 08:49:00,0.0
2015-01-21 08:49:30,0.0
2015-01-21 08:50:00,0.0
2015-01-21 08:50:30,0.0
2015-01-21 08:51:00,0.0
2015-01-21 08:51:30,0.0
2015-01-21 08:52:00,0.0
2015-01-21 08:52:30,0.0
2015-01-21 08:53:00,0.0
2015-01-21 08:53:30,0.0
2015-01-21 08:54:00,0.0
2015-01-21 08:54:30,0.0
2015-01-21 08:55:00,0.0
2015-01-21 08:55:30,0.0
2015-01-21 08:56:00,0.0
2015-01-21 08:56:30,0.0
2015-01-21 08:57:00,0.0
2015-01-21 08:57:30,0.0
2015-01-21 08:58:00,0.0
2015-01-21 08:58:30,0.0
2015-01-21 08:59:00,0.0
2015-01-21 08:59:30,0.0
2015-01-21 09:00:00,0.0
2015-01-21 09:00:30,0.0
2015-01-21 09:01:00,0.0
2015-01-21 09:01:30,0.0
2015-01-21 09:02:00,0.0
2015-01-21 09:02:30,0.0
2015-01-21 09:03:00,0.0
2015-01-21 09:03:30,0.0
2015-01-21 09:04:00,0.0
2015-01-21 09:04:30,0.0
2015-01-21 09:05:00,0.0
2015-01-21 09:05:30,0.0
2015-01-21 09:06:00,0.0
2015-01-21 09:06:30,0.0
2015-01-21 09:07:00,0.0
2015-01-21 09:07:30,0.0
2015-01-21 09:08:00,0.0
2015-01-21 09:08:30,0.0
2015-01-21 09:09:00,0.0
2015-01-21 09:09:30,0.0
2015-01-21 09:10:00,0.0
2015-01-21 09:10:30,0.0
2015-01-21 09:11:00,0.0
2015-01-21 09:11:30,0.0
2015-01-21 09:12:00,0.0
2015-01-21 09:12:30,0.0
2015-01-21 09:13:00,0.0
2015-01-21 09:13:30,0.0
2015-01-21 09:14:00,0.0
2015-01-21 09:14:30,0.0
2015-01-21 09:15:00,0.0
2015-01-21 09:15:30,0.0
2015-01-21 09:16:00,0.0
2015-01-21 09:16:30,0.0
2015-01-21 09:17:00,0.0
2015-01-21 09:17:30,0.0
2015-01-21 09:18:00,0.0
2015-01-21 09:18:30,0.0
2015-01-21 09:19:00,0.0
2015-01-21 09:19:30,0.0
2015-01-21 09:20:00,0.0
2015-01-21 09:20:30,0.0
2015-01-21 09:21:00,0.0
2015-01-21 09:21:30,0.0
2015-01-21 09:22:00,0.0
2015-01-21 09:22:30,0.0
2015-01-21 09:23:00,0.0
2015-01-21 09:23:30,0.0
2015-01-21 09:24:00,0.0
2015-01-21 09:24:30,0.0
2015-01-21 09:25:00,0.0
2015-01-21 09:25:30,0.0
2015-01-21 09:26:00,0.0
2015-01-21 09:26:30,0.0
2015-01-21 09:27:00,0.0
2015-01-21 09:27:30,0.0
2015-01-21 09:28:00,0.0
2015-01-21 09:28:30,0.0
2015-01-21 09:29:00,0.0
2015-01-21 09:29:30,0.0
2015-01-21 09:30:00,0.0
2015-01-21 09:30:30,0.0
2015-01-21 09:31:00,0.0
2015-01-21 09:31:30,0.0
2015-01-21 09:32:00,0.0
2015-01-21 09:32:30,0.0
2015-01-21 09:33:00,0.0
2015-01-21 09:33:30,0.0
2015-01-21 09:34:00,0.0
2015-01-21 09:34:30,0.0
2015-01-21 09:35:00,0.0
2015-01-21 09:35:30,0.0
2015-01-21 09:36:00,0.0
2015-01-21 09:36:30,0.0
2015-01-21 09:37:00,0.0
2015-01-21 09:37:30,0.0
2015-01-21 09:38:00,0.0
2015-01-21 09:38:30,0.0
2015-01-21 09:39:00,0.0
2015-01-21 09:39:30,0.0
2015-01-21 09:40:00,0.0
2015-01-21 09:40:30,0.0
2015-01-21 09:41:00,0.0
2015-01-21 09:41:30,0.0
2015-01-21 09:42:00,0.0
2015-01-21 09:42:30,0.0
2015-01-21 09:43:00,0.0
2015-01-21 09:43:30,0.0
2015-01-21 09:44:00,0.0
2015-01-21 09:44:30,0.0
2015-01-21 09:45:00,0.0
2015-01-21 09:45:30,0.0
2015-01-21 09:46:00,0.0
2015-01-21 09:46:30,0.0
2015-01-21 09:47:00,0.0
2015-01-21 09:47:30,0.0
2015-01-21 09:48:00,0.0
2015-01-21 09:48:30,0.0
2015-01-21 09:49:00,0.0
2015-01-21 09:49:30,0.0
2015-01-21 09:50:00,0.0
2015-01-21 09:50:30,0.0
2015-01-21 09:51:00,0.0
2015-01-21 09:51:30,0.0
2015-01-21 09:52:00,0.0
2015-01-21 09:52:30,0.0
2015-01-21 09:53:00,0.0
2015-01-21 09:53:30,0.0
2015-01-21 09:54:00,0.0
2015-01-21 09:54:30,0.0
2015-01-21 09:55:00,0.0
2015-01-21 09:55:30,0.0
2015-01-21 09:56:00,0.0
2015-01-21 09:56:30,0.0
2015-01-21 09:57:00,0.0
2015-01-21 09:57:30,0.0
2015-01-21 09:58:00,0.0
2015-01-21 09:58:30,0.0
2015-01-21 09:59:00,0.0
2015-01-21 09:59:30,0.0
2015-01-21 10:00:00,0.0
2015-01-21 10:00:30,0.0
2015-01-21 10:01:00,0.0
2015-01-21 10:01:30,0.0
2015-01-21 10:02:00,0.0
2015-01-21 10:02:30,0.0
2015-01-21 10:03:00,0.0
2015-01-21 10:03:30,0.0
2015-01-21 10:04:00,0.0
2015-01-21 10:04:30,0.0
2015-01-21 10:05:00,0.0
2015-01-21 10:05:30,0.0
2015-01-21 10:06:00,0.0
2015-01-21 10:06:30,0.0
2015-01-21 10:07:00,0.0
2015-01-21 10:07:30,0.0
2015-01-21 10:08:00,0.0
2015-01-21 10:08:30,0.0
2015-01-21 10:09:00,0.0
2015-01-21 10:09:30,0.0
2015-01-21 10:10:00,0.0
2015-01-21 10:10:30,0.0
2015-01-21 10:11:00,0.0
2015-01-21 10:11:30,0.0
2015-01-21 10:12:00,0.0
2015-01-21 10:12:30,0.0
2015-01-21 10:13:00,0.0
2015-01-21 10:13:30,0.0
2015-01-21 10:14:00,0.0
2015-01-21 10:14:30,0.0
2015-01-21 10:15:00,0.0
2015-01-21 10:15:30,0.0
2015-01-21 10:16:00,0.0
2015-01-21 10:16:30,0.0
2015-01-21 10:17:00,0.0
2015-01-21 10:17:30,0.0
2015-01-21 10:18:00,0.0
2015-01-21 10:18:30,0.0
2015-01-21 10:19:00,0.0
2015-01-21 10:19:30,0.0
2015-01-21 10:20:00,0.0
2015-01-21 10:20:30,0.0
2015-01-21 10:21:00,0.0
2015-01-21 10:21:30,0.0
2015-01-21 10:22:00,0.0
2015-01-21 10:22:30,0.0
2015-01-21 10:23:00,0.0
2015-01-21 10:23:30,0.0
2015-01-21 10:24:00,0.0
2015-01-21 10:24:30,0.0
2015-01-21 10:25:00,0.0
2015-01-21 10:25:30,0.0
2015-01-21 10:26:00,0.0
2015-01-21 10:26:30,0.0
2015-01-21 10:27:00,0.0
2015-01-21 10:27:30,0.0
2015-01-21 10:28:00,0.0
2015-01-21 10:28:30,0.0
2015-01-21 10:29:00,0.0
2015-01-21 10:29:30,0.0
2015-01-21 10:30:00,0.0
2015-01-21 10:30:30,0.0
2015-01-21 10:31:00,0.0
2015-01-21 10:31:30,0.0
2015-01-21 10:32:00,0.0
2015-01-21 10:32:30,0.0
2015-01-21 10:33:00,0.0
2015-01-21 10:33:30,0.0
2015-01-21 10:34:00,0.0
2015-01-21 10:34:30,0.0
2015-01-21 10:35:00,0.0
2015-01-21 10:35:30,0.0
2015-01-21 10:36:00,0.0
2015-01-21 10:36:30,0.0
2015-01-21 10:37:00,0.0
2015-01-21 10:37:30,0.0
2015-01-21 10:38:00,0.0
2015-01-21 10:38:30,0.0
2015-01-21 10:39:00,0.0
2015-01-21 10:39:30,0.0
2015-01-21 10:40:00,0.0
2015-01-21 10:40:30,0.0
2015-01-21 10:41:00,0.0
2015-01-21 10:41:30,0.0
2015-01-21 10:42:00,0.0
2015-01-21 10:42:30,0.0
2015-01-21 10:43:00,0.0
2015-01-21 10:43:30,0.0
2015-01-21 10:44:00,0.0
2015-01-21 10:44:30,0.0
2015-01-21 10:45:00,0.0
2015-01-21 10:45:30,0.0
2015-01-21 10:46:00,0.0
2015-01-21 10:46:30,0.0
2015-01-21 10:47:00,0.0
2015-01-21 10:47:30,0.0
2015-01-21 10:48:00,0.0
